business_id,cool,date,funny,review_id,stars,text,useful,user_id
hcFSc0OHgZJybnjQBrL_8Q,1,2013-05-07 03:29:21,0,vAckaF8n0KKJeqHOnb1ayw,4.0,"Here's why I don't write reviews for Chinese restaurants: I have to look up their English names... 

It's so popular that I didn't try it until recently. The bubble tea here is really good. It's pricier than the one in Rose tea, but you also get more. 
I like that noodles with pork sauce. I've tried both the thin and wide/thick noodles. The wide one is less chewy and are kind of sticky. I prefer the thin one for this dish.
Dan dan noodles are different from what I was expecting. My friend liked it but it's just okay for me.
The noodle with wonton is flavorless to me. 
The soup dumplings are good but not amazing. If you've never had it before, give it a try and you probably will like it.
I'd like to try noodles with beef soup next time.

The appetizers are too pricy in my opinion. I won't pay $6 for a small plate of vegetables again...

The owner is a nice guy and I enjoyed chatting with him a little bit during dinners.",1,JjDR060LJQcNNVWKuU64fA
OVTZNSkSfbl3gVB9XQIJfw,0,2014-09-09 19:15:26,0,VqZMgUf4wQMTeCWg2M_e8Q,3.0,"We went here Saturday for dinner. We had a 2-1 coupon. Price was $37 for two people so a good deal. 

Very large space, open layout.  Been here a few times years ago. I ate mostly the crab legs. Prime rib. 

They provide a self serve drink area, which I think is good.  You don't have to flag down a staff to get a drink when you want one. We've all been in that situation. 

Unlimited alcohol, wines and beer. They have a bar area with one bartender working and a bunch of tv's to watch or get updates on games. 

I wouldn't go out of my way, but if I was in Mirage and hungry, I'd eat there if we had another 2-1 coupon. I wouldn't spend full retail price eating there. Other buffets on the strip are better for same price points.",0,POr1NTWV45OaNCOLfb47fw
WsdmzI2giWHcRN2plprxIg,4,2013-05-28 21:06:57,14,UIvFkXLBxWxM6aekvaCp8Q,2.0,"Took my kids here to hang out on one fine 72 degree sunny Saturday in February. Going over the bridge, coming from Aliante Casino, you cant miss the nice view of the waterfall that is at the forefront of the park.

Too bad this and the playground were the only nice things I can vouch for. 

The playground is a nice fenced in little area that has a decent amount of playground equipment, swings, slides, tables, and benches. I like the soft material they use that the playground equipment is built on. There is also a sand lot area that has dinosaur bones as props. The day we went, the playground was packed. Kids were running into each other as they went down the slides. There were kids actually waiting to get on the swings! 

After a while we decided to walk around to check out the rest of the park. We see ducks everywhere especially in the pond that has the nice waterfall going into it. Unfortunately, this is where the ""nice stuff"" ends. Everywhere on the paths we were walking on were green duck crap. Which brings the question, ""Is there some kind of spray or force field they have on the playground?"" Because there were no ducks or green duck crap anywhere in the playground. Im also curious as to how many people would actually spread out a blanket and have a picnic on the grass for the crap was all over that as well. Just doing this review im starting to get grossed out thinking about that day.

After carefully trying not to step on any crap going to the car, I made a mental note to make sure to mention all the green crap I saw in this review and to not hesitate in mentioning it to everybody I know that is either making plans on coming here or are just thinking about it. The only thing positive I can think of about that is to come here if you are on a diet. After seeing all the green crap, you probably wont be having much of an appetite and you definitely will get some exercise trying to avoid stepping on the stuff. 

So, yeah, im not worried about coming back to this place any time soon in this lifetime. (You think?). Lol. Maybe as a duck.",5,0FMte0z-repSVWSJ_BaQTg
MjeeiLhVq3-BBz-A997r0w,0,2014-01-17 02:08:15,1,4pfD5yB-S2PduTInghEcNg,5.0,"There is a reason I frequent Paul's Ace over the big names such as Home Depot or Lowes: the personalized assistance. Do the big name brands provide this? Yes, bit not at the same level Paul's Ace Hardware does in Tempe. If I need help, they are ready and willing to help me in every aspect of my project.

The store manager Bras personally went out if his way to assist me in gathering all the materials I needed for my current project. He knows his store, bounced around to show me all options, and seemed to have recommendations on each project. This guy must love what he does because he knows everything in the store (or he is a constant do-it-yourselfer).

I am always pleased with the help I receive and am thankful this place is in my neighborhood.",0,2H2mj0pJtzAqWL2zJ4m3Jw
dZVMp70AuSa4dQPvx3J4ow,1,2011-09-25 18:10:04,0,IRwIFWgjJiMSBBucewhHDg,3.0,"In need of a burger, this was the closest location from work that wasn't your typical fast food joint.

I always like to chose a signature burger so I opted for the Spicy Cajun Burger and combo'd it up with there Beer Battered Rings and a Jones Strawberry-Lime  Soda.

Its a small location with an even smaller patio ( maybe 8 bar stools on a cramped balcony) that looks onto Charles Street. But definitely sit outside if you can grab a seat. Luckily the patio was vacant that late afternoon.

Toppings - They Spicy Cajun Burger - Avocado, jalapeos, lettuce,
Jalapeo havarti, tomatoes, Cajun spice & Smokey chipotle & honey mayo. There was ample toppings on the burger, I enjoyed the avocado on my burger, overall not too spicy but good kick from the sliced jalapeos.

Meat - Grilled perfectly, tasted average, but I found it too small compared to the bun.

Bun - Very soft, tasted good, but didn't hold up against the burger and all the toppings and at the end I was left with lots of bun and no more burger.

Beer Battered Onion Rings - Very thick batter on these rings, golden brown, crunchy, very filling.

Drink -Jones Strawberry-Lime Soda - Yummy not sour but good balance,

Overall prompt friendly service, quaint little patio, average burger but good for a quick fix in satisfying the burger craving.",2,PFNZVn73upq3oZDG2KnAqA
oSDyex506Y8H7YegcRb_9g,0,2016-06-22 21:45:13,0,h2lt2Lu8a9jUtYEbB2krhA,2.0,"Sadly this place has been sold.  The gas prices have sky rocketed, some of the long term staff is gone, lottery is gone, they have run out of popular cigarettes, I tried to get gas a few days ago and the vendors / delivery trucks that used to park on the side street or off to the side were parked at the pumps...I am going to give it a little time and see if it gets better.  I have been going to this store for 15+ years, but if it doesn't shape up, I will find another....",1,0T2qMGDRJJSrhxpy4h3wNg
FBSWwaE6gR7KAOyG1QhakQ,0,2016-03-07 00:20:06,0,HYBzY7zN_YBHtQu6qkD3Ng,5.0,"Easily entering my top 3 restaurants in Charlotte after just one visit!

Pork Belly, unreal! Had an AMAZING prime NY Strip with bourbon butter jam, PHENOMENAL!",0,OnYEKooAtI2zTRqBLLIfvA
SU56w479vUfFHsvmvQIf7A,6,2016-07-25 03:55:20,5,E4LqIZ7DJd_R4ZHSNKx4RQ,4.0,"So good! They didn't make it to 5 stars due to the prices are a bit high for the amount of food and the location is a bit unsavory. 
The decor and atmosphere was surprisingly nice, from the outside I expected to be more run down inside. The staff was very nice. We were surprised how empty the dining room was for a Friday evening.
We got Vegetable Samosas to start then ordered Chicken Tikka Masala, Lamb Rogan Josh, rice and plain Naan. Our only complaint was the lamb could've been more tender but everything was flavorful and delicious. 
I would definitely go again if given the chance.",7,DoRCeCcJbrsM2BiAKj3trA
dInxwF8kXVdfLEGTIBRrSw,0,2017-04-30 04:13:18,1,CvJy7CdHJqsZNq22fUF7hA,2.0,Employees were to busy chatting with each other. One employee had his head out the  drive thru window talking to people the entire time I was there. The cook come from outside and made my food. Did he was hands before making my food???,0,DAssyKNnYBenf0s1uP5iRw
ZCsvwa_dsqNB8d8tYHPdjw,0,2012-04-28 13:35:52,0,ASZha3MiQJghtt3n5OGIsA,4.0,"This random hole in the wall is located in the Park Rd. shopping center.  I had never heard of it until that fateful St. Patricks day when another beer was in order.  After making my way there and enjoying the patio, I decided the food was my next venture.

After my second, alcohol only, visit, I was excited to taste what vegetarian options they had.  I had the grilled cheese with spicy asparagus and portobello.  Let me tell you...grilled cheese is amazing, add a few interesting touches, it becomes addicting.  I was very happy with my sandwich.  Also, they have a very tasty appetizer of Goat Cheese Fritters with a red wine sauce.  Goat Cheese is one of my favorites and frying anything makes it better. I was in love.  
Ther service is great and they can accomadate large groups, the few times I've been has been with 7-20 people.  Great staff, awesome menu choices, I'll be going back",0,Fyn9aNWs0Qcz6T-uIJal4w
PZMpjUQ9_JVCf4Htu6vZYg,0,2017-01-27 19:15:36,0,if6UbmA8Z254rlIiKvYiAg,1.0,((( LADIES BEWARE))) Don't ever take your machine to 35th Ave. sew and vac on Northern they broke my Elna machine while it was being repaired. I've spent over $10.000 at their store over the years and have been a long time customer .. Bill the owners son was so rude to me and did nothing to resolve my broken machine. I was disgusted when Bill the owners daughter wouldn't do Any thing to help me when the repair man broke my machine. It's terrible to bring a nice sewing machine in to be repaired and these people broke it while in their possession and they don't want to do a damm thing about it. It was like a big (screw you) to me. I won't buy another thing from these people for the way I was treated. Even the material is too over priced. I'm in the market for another machine but I won't go there ever again. My machine STILL NEEDS TO BE TAKEN CARE OF AND THEY STILL HAVE NOT RESOLVED THIS ISSUE. ITS STILL BROKEN AND IT HAPPENED WHILE REPAIRMAN WAS SERVICING MY MACHINE. I WISH I HAD NEVER TAKEN MY MACHINE TO 35TH AVE SEW AND VAC SHOP. WHY CANT PEOPLE OWN UP TO TAKE OWNERSHIP TO THEIR RESPONSIBILITY FOR THEIR OWN MISTAKES!!!! GO TO KINGS SEWING MACHINES MUCH BETTER SERVICE AND THEY DONT BREAK YOUR MACHINE!!!!!,1,3owWXgw7_Czt5o35dVYOkg
FYkm4c2CujTSPpqSM4TbuQ,0,2015-05-12 15:46:57,0,17KSQjHdowZMngVptW_KdA,5.0,"Great tanning salon near me, and clean, equipped with the latest tech and easy checkin and out spot for a short yet amazing relaxation and sunbathing time in chilli Cleveland. I am going to be obsessed with this place in winters and will recharge myself with vitamin D!",0,wvBp1Ar-izuKnI9uBHWufQ
aNe8ofTYrealxqv7VtFTuw,0,2015-07-16 07:31:28,2,XAm4_-lUxzF_Y449cWMHLQ,1.0,"Th service here is very hit or miss... Sometimes the staff is personable and attentive. Other times I ask myself, ""Why do I come here???"" The staff often has the  ""GTFOH"" stamp placed permanently across their foreheads, and we as patrons just have to go with it, otherwise we are deemed ""that guy.""  I would say that my continuos visits were for the great HH, but there are several other options close to home, with the same food and drink options for me to choose from. I think today may be last visit...",0,ABUt9wCHRsSpa8i7rtNAuQ
CZKkoMlqu0N0zCFK-3T_Fg,0,2013-02-21 21:25:07,0,dcKpWjwqKl0ImVKEru6Q1A,4.0,Great cocktails and very good food.  Overall first class restaurant.,1,X-5IICsYwqImns4WxHi91Q
ZNB91myFoOYgyXoG5LQeGQ,0,2014-12-17 19:34:47,0,36xxeOr4m4UlRf9FM1HzdA,1.0,"I took my wife out for a Birthday dinner with my daughter on 12-16-14  at Alfonsos.  I heard the food was good and it was and my waitress ( Dawn ) was also good ( even with it being very busy ). The problem I have is some of the waitress staff are rude. I had a gift card/ certificate to pay for dinner. After a few minutes, a big blond waitress came over and said  ( in a loud and rude tone ) I couldn't use it cause I needed to spend $100.00 in order to get $50.00 off. She then insulted me by saying (so the tables around me could hear ) couldn't I read the fine print telling me of requirements to use gift card. I showed her the certificate and the fine print was not legible She told me, sorry that's not our fault it's yours and she walked away. I am having second thoughts about going back to use gift card. I may give it away or toss it out.",1,liUNZm0tOJJ-d-pFCdqu9A
KjicU7uxRt2KDEnO5cgxDQ,0,2017-06-27 23:17:40,0,4aX4qoetCm45i4Phut_sww,1.0,"This company tried deliver flowers to our home- my son was home by himself and called me.  I had him keep me on the phone while he opened the front door (our security screen door was  locked though).  He told the gal that he was not going to open the door, that his mom (me) was on the phone and he asked the driver to call me, his mom.  The driver was very insistent about getting a signature and became argumentative.  My son kept saying, call my mom, she's on the phone now.  And she kept interrupting and insistent on a signature.  I told my son to close the door.  I then called the company and spoke with a Manager, Sara.  She understood my concern and said she would make sure the driver was trained on these situations.  Three days pass and I still don't have my flowers or a phone call.  I called and spoke with Sara and she had a completely different tone with me than previously.  She was very curt and tried to give me lots of excuses. I asked that the Owners call me.  Five days later, I've never received a call back from the Owner or my flowers.  I called to find out when one of the Owners would call back, and Linda told me it would be by Friday, which meant six days later than my initial request.  I told Linda that was pretty unreasonable and she told me that the Owners are busy and have several other businesses.  In my opinion, that's completely unacceptable- do yourself a favor and do not order from this Company.  They are very unprofessional and not very concerned about customer service.",0,gt9w3MAaBemQsUCS_xapMw
anzCdD5eIEHwydTpXhLlUA,1,2015-01-03 20:45:05,0,4PKiLkFTff9HK44QkOo6vA,4.0,"Heard about this place and was dying to check it put-and I'm very glad I did! Decent beer selection and kind of a hipster vibe, but $8 for a loaded hot dog and tater tots has got to be one of the best deals in town. Tons of unique toppings to pick from and delicious dipping sauces for tots (secret fry sauce was my fav). We were there early and had no problem getting a seat at the bar, but I can see how during prime time or when live music is on how it could be kind of tight. If you're going for the food is get there earlyu because that loaded dog would have been super hard to eat while standing.",0,vDlrf84X8yu-CZ-8isrOSw
z9aXGRH8xtqpNDFE5_I3KA,0,2015-06-21 00:56:28,0,QSe9EqmiImbguDVIraX_rg,4.0,received a  mailer and thought okay let's go. walked in on a Monday afternoon greeted by a bartender wearing a cute  t shirt that said the bar and below that the baby. how cute however never got her name. looked over menu asked what was good she said the club. so ordered it and  yes it is good. had a beer a club on white toast served with fries and watched sport center. really felt at ease there and good music playing. will go back again.,0,II8eB5mYk200GW-m-wpsug
74C1z6cqEdvJVgETTcEodw,0,2014-12-17 17:46:03,0,x4FUjCh_QOOL4LEQQQM-6A,4.0,Met an old close friend for dinner at Portofino.  Great intimate dinning with class. Excellent pasta and meat dishes. Delightful service and great drinks. Will come back!,0,JggB3gMgP1j5aKHmC4vpBw
smIh1HppyfXphiGMJPnZDg,0,2018-04-27 18:32:25,0,ReFXQwEtx_qyjC-G8RPviQ,5.0,My company hosted a dinner and awards night at the hotel last night and the experience was the best we could have imagined! Working with Kristine Cole was fantastic and the communication was always on point. I walked in to be blown away by the set up and I had compliments on the food all night. I came into work today to be flooded with emails on how impressed everyone was with the presentation. The staff that was there to help us was GREAT! I believe Tim was in charge and he had Anna and one other gentleman with him and they made us laugh and gave us the privacy we needed. We will be back and I will be recommending them to everyone!,0,Hxs41092f4HDP-q9_Q-RhA
1HD5iUUfVJDbfEBIn9yVhw,11,2017-03-15 02:02:13,8,qdQIIf6xuyubxEG05e02TA,5.0,"Yes... the Boba Tea explosion is in full force. I have been to Lee Lee International Supermarket in Chandler many times, but I never noticed this little gem next to it until a couple years ago. Boba Tea House has serving up some of the best boba tea in the Valley long before it became a big thing. They have a fantastic array of flavors and drink choices to choose like fruit slushes, snow, milk tea, pudding, mango jelly, coffee jelly, etc. They even have snacks like popcorn chicken, fried tofu, and fries. The staff is super friendly and the prices are reasonable. I still laugh at my friends who have no idea what Boba Tea is or are too afraid to suck up one of those chewy ball things. LOL. In case you didn't know, Boba Tea is a flavored tea (usually with milk) to which chewy tapioca balls or fruit jellies are added. I think they are super delicious. Today I got the Blueberry Milk Boba Tea and it made for the perfect snack in the middle of my day. Another favorite of my mine is the honeydew milk tea.",11,XPZVfP7DQCSL3Nb9t2vxsA
CGUK3cd2gxp2q3KPY19Oog,0,2018-04-15 11:34:34,0,LrO2MkIWIjAoOeS5WImnrQ,5.0,"Yum!! Had the kale grits and would definitely have those again! Menu choices are unique, farm fresh and delicious!",0,hzny0aF2jcUaY8rXN2bfJQ
nDaW2hhQV5KYiGH7HzAOcg,1,2016-12-04 02:34:48,0,9X9G_UAQN5W3mmspIjsLXA,3.0,"I stumbled upon this ice cream store and seeing the high reviews on Yelp, went in with high expectations. First off, the prices are fairly high considering the size of the cones and cups they use. It's almost $4 for a small scoop, which is pretty overpriced in my opinion. Their flavours are a little more creative than most traditional ice cream stores and it is marginally creamier. The Noah I had was pretty neat with some different ingredients mixed into it as well. But, not worth that price and on some hot summer days, that lineup.

Also note that it is a tiny store that fits no more than a dozen people, so don't expect to sit inside enjoying your ice cream there.",1,hTZb1INhnCG8URaFywVoYQ
6xgcHeLad-VaoTIQewK84A,1,2006-04-14 04:37:51,0,VeJppsRLTWRKh4PkmcOzag,4.0,"ooooooh yummy.  i'm a red meat eating midwestern girl, and 9 had the best steak i can remember having in....who knows how long, it was DAMN GOOD.  the mac and cheese is a tasty, tasty side.  try the snicker dessert...it's basically two cookie/ice cream sanwiches with bits of snickers.  the s'mores my sister got were super fun too.  only complaint is that it was really loud and waaaaaaay too many annoying veil-toting bachelorette parties for my taste.  but hey, it is the palms.",0,eJEcCIzJ5bqc0QpRGHSVCw
vhIJ91MDgUuk4Cr9Kpj1Nw,0,2015-07-16 05:40:33,0,p9U8-Bj9tFBqHa-wgaDKJg,1.0,"Dreadful Service

I've had Jimmy John's before several years ago in Minneapolis.. But apparently here in Phoenix, the store personnel must be trained differently. I had to take my sandwich back up to the counter twice to get the thick headed folks working at the one on Camelback at about 16th to get my sandwich the way I wanted it.

I asked for a #10 Hunter's Club with all the veggies. What I got was the standard #10 Hunters Club with lettuce and tomatoes. 

After seeing that, I took it back up to the counter, and explained that I wanted all the veggies. They explained to me that those were all the veggies the sandwich came with. I carefully explained that I wanted all of the veggies that they have. The guy said, oh, you want the Freebies. I would have thought he would have clarified when I ordered whether I just wanted everything that came on the sandwich, or the Freebies as well. I said yes, I wanted all of the Freebie Veggies. 

I took my revised sandwich and sat down to eat it, only to find that along with the veggies I had requested, they had piled on Italian vinaigrette and Dijon mustard, which I did NOT want.",2,1BcNXW9_Y16TIofPVpFqIA
8KmqWgL0UEdxJFwTZ_YZvQ,0,2012-12-04 03:30:31,0,dS5ERxmIP-CQ_ZV_q_xc0A,5.0,"These burgers are phenomenal! The Galley Boy just melts in your mouth, and paired with the potato teasers and a milkshake it is like heaven on Earth.",0,SYRRQJoa5gQ8Duev4uSWag
E9HN0nA8eRsIBZYkL0H3xA,0,2012-11-06 02:46:40,0,XsBgj268rbYJ5ljKj02JxA,4.0,"I got stuck in Myrtle Beach last week and stayed here waiting for another flight.  Very clean, comfortable and right near the airport.  I would definitely stay again.",0,THirRdo5CwitTPyqV28NyQ
5qG4UHurI1yEozwn25WAFw,3,2017-12-02 18:35:23,1,m2H0m3pDUNmkXZP4K8c_oA,2.0,"#1 it should be advertised as a vegetarian dinner. For the price we paid, I really would have liked a nice cut of meat. 
#2. Way over priced. Dinner for 2 with (2) blue moon beers and (1) $10 glass of wine... $165+tip. We tipped over 25% because our server was great and the experience of eating in the Dark was a pretty interesting experience. 
#3. The food was Meh... I would have been okay with everything else if the food was outstanding. It really wasn't... I probably ate 3 bites of my dinner entree just to taste what the different Ingredients were... It was far from savory and could have used even a pasta or something. A couple of dry (what tasted like hush puppies)?? I would have been impressed a little if when I told the server that I didn't enjoy it if he would have offered to try one of the others, but I didn't make a big deal because like I said before he was really nice. The dessert was literally the only saving grace. 
All in all I gave a 2 star... (server and experience in the dark)... I just have to be honest incase others go in expecting a non-vegetarian meal... Be ready for a $200 vegetarian dinner!!!!
*** also if they don't like your review on their Facebook page they will block you from commenting on other people talking crap about you, they can not handle the truth and allow others to put you down ***",5,fVK8D0rE9ez1fsQNW_bzRA
yNPh5SO-7wr8HPpVCDPbXQ,0,2017-04-30 05:32:05,0,JYdhCDyR6lYfN2qnSspLlQ,5.0,"First off food is DELICIOUS! By far my favorite restaurant in downtown Phoenix. I have tried so many different things from the menu and it never disappoints, but the Saturday night special Prime Rib and Horseradish Dauphinoise Potato is my favorite. Second, the service is amazing. Ian is my favorite waiter, will request him every time! He is so personable with a good sense of humor! He constantly is checking up to make sure everything is good (but not too much). He made the experience at the Arrogant Butcher memorable!",0,6kEFHccntnYMF_7cdqCcKg
